unit_name,year,week,kitchen_waste_pct,serving_waste_pct,combined_waste_pct,plate_waste_pct,total_waste_pct,total_waste_kg,ordered_portions,served_portions,over_order_ratio,source_file,source_sheet,detected_category
Äventyrets förskola,2025,1.0,,0.0,0.0,0.04989747095010253,0.04989747095010253,0.9,66.0,66.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,2.0,,0.014005077194889201,0.014005077194889201,0.05978692320414577,0.07029073110031267,6.200000000000001,291.0,291.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,3.0,,0.020542947153502022,0.020542947153502022,0.0871023062594326,0.10764525341293463,14.2,480.0,480.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,4.0,,0.010496981895024926,0.010496981895024926,0.09958341533615189,0.11008039723117682,14.299999999999999,474.0,474.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,5.0,,0.01305958446742364,0.01305958446742364,0.07633287956847108,0.08939246403589471,10.3,423.0,423.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,6.0,,0.019992229992229993,0.019992229992229993,0.08762237762237761,0.10761460761460762,14.299999999999999,486.0,486.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,7.0,,0.023974419113738,0.023974419113738,0.07332645338837289,0.09730087250211089,13.8,515.0,515.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,8.0,,0.009094304388422035,0.009094304388422035,0.08780531886414239,0.09508076237488003,10.500000000000002,411.0,411.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,9.0,,0.014098883572567783,0.014098883572567783,0.0732535885167464,0.0873524720893142,12.2,518.0,519.0,-0.0019267822736031004,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,10.0,,0.016523225990310628,0.016523225990310628,0.10889759665621734,0.12542082264652799,13.4,385.0,385.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,11.0,,0.02532900272030707,0.02532900272030707,0.0686687869296565,0.09399778964996357,12.9,506.0,506.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,12.0,,0.01610324178745231,0.01610324178745231,0.08261100303205567,0.09871424481950798,13.5,507.0,507.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,13.0,,0.01791802926444571,0.01791802926444571,0.09232998528240245,0.11024801454684816,16.7,548.0,548.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,14.0,,0.014288322071679318,0.014288322071679318,0.08456127902863915,0.09884960110031846,15.1,570.0,571.0,-0.0017513134851138146,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,15.0,,0.013276504201873186,0.013276504201873186,0.07949967204091642,0.09277617624278961,11.600000000000001,454.0,454.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,16.0,,0.015901028451852497,0.015901028451852497,0.09409065253442794,0.10999168098628045,11.500000000000002,386.0,386.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,17.0,,0.016015550683742902,0.016015550683742902,0.07689560630064063,0.09291115698438353,11.0,443.0,443.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,18.0,,0.02571166207529844,0.02571166207529844,0.06765557674648584,0.09336723882178427,10.000000000000002,383.0,385.0,-0.0051948051948051965,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,19.0,,0.01697035573239177,0.01697035573239177,0.09306018015487469,0.11003053588726645,18.1,597.0,597.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,20.0,,0.009129125396547153,0.009129125396547153,0.08249351902951045,0.09162264442605761,14.6,591.0,591.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,21.0,,0.016748984113370904,0.016748984113370904,0.09228206934574859,0.10903105345911948,13.900000000000002,467.0,467.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,22.0,,0.011314473476184134,0.011314473476184134,0.08744909450723017,0.09876356798341429,12.7,446.0,446.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,23.0,,0.01460828647074713,0.01460828647074713,0.09706234082643156,0.1116706272971787,15.200000000000001,496.0,496.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,24.0,,0.013227594567977546,0.013227594567977546,0.10618482168749852,0.11941241625547608,16.5,506.0,507.0,-0.0019723865877712132,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,25.0,,0.014213748740602963,0.014213748740602963,0.11637086982355524,0.1305846185641582,13.8,392.0,392.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,26.0,,0.0212818430226554,0.0212818430226554,0.09998308590184798,0.12126492892450338,13.5,411.0,412.0,-0.0024271844660194164,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,27.0,,0.015769840830705102,0.015769840830705102,0.09797695457312013,0.11374679540382522,9.299999999999999,299.0,300.0,-0.0033333333333332993,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,28.0,,0.030587610578438968,0.030587610578438968,0.07428137524155104,0.10486898581999,11.100000000000001,386.0,386.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,29.0,,0.0,0.0,0.06845370521694782,0.06845370521694782,6.7,361.0,361.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,30.0,,0.0,0.0,0.07149422181487172,0.07149422181487172,5.8999999999999995,308.0,308.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,31.0,,0.0,0.0,0.06363987934652564,0.06363987934652564,5.8,348.0,348.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,32.0,,0.01399263855979887,0.01399263855979887,0.12634300345539065,0.14033564201518953,10.1,263.0,263.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,33.0,,0.018033273915626858,0.018033273915626858,0.11072489601901367,0.1287581699346405,11.299999999999999,315.0,315.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,34.0,,0.03296969696969697,0.03296969696969697,0.11272727272727272,0.1292121212121212,16.0,450.0,450.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,35.0,,0.010631260008321373,0.010631260008321373,0.10967149881443558,0.12030275882275696,15.5,474.0,474.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,36.0,,0.009445923934125374,0.009445923934125374,0.10381196198600881,0.11325788592013421,12.2,388.0,390.0,-0.00512820512820511,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,37.0,,0.014229876595907012,0.014229876595907012,0.08910921726244961,0.09764714321999383,12.4,469.0,469.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,38.0,,0.008016934318454743,0.008016934318454743,0.11389544041678132,0.12191237473523606,16.3,488.0,488.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,39.0,,0.016841678820288447,0.016841678820288447,0.10847651457277126,0.12531819339305972,17.2,500.0,500.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,40.0,,0.016517573327430684,0.016517573327430684,0.09846668072635886,0.11498425405378954,17.0,537.0,537.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,41.0,,0.014953894169385728,0.014953894169385728,0.09039760636582882,0.10535150053521454,14.899999999999999,517.0,518.0,-0.0019305019305019266,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,42.0,,0.009206235820201565,0.009206235820201565,0.09320845099501227,0.10241468681521382,14.4,509.0,509.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,43.0,,0.015359419786297257,0.015359419786297257,0.09790035454067074,0.11325977432696802,15.4,502.0,503.0,-0.001988071570576566,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,44.0,,0.013640680771480193,0.013640680771480193,0.08818151319772263,0.09909405781490677,10.999999999999998,399.0,399.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,45.0,,0.009894437506723353,0.009894437506723353,0.08319372144036445,0.09308815894708779,11.2,431.0,431.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,46.0,,0.009789044871503642,0.009789044871503642,0.07105351545006718,0.0783952991036949,9.2,430.0,431.0,-0.002320185614849146,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,47.0,,0.012937858643931228,0.012937858643931228,0.08887705658815973,0.10181491523209094,14.8,536.0,536.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,48.0,,0.010587836406018226,0.010587836406018226,0.09584996821360456,0.1064378046196228,13.799999999999999,477.0,477.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,49.0,,0.013093843250066874,0.013093843250066874,0.09918422714898845,0.11227807039905531,15.8,504.0,504.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,50.0,,0.015727530516317197,0.015727530516317197,0.09532950219521986,0.11105703271153705,13.000000000000002,423.0,423.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,51.0,,0.007653679653679654,0.007653679653679654,0.09366426166426167,0.10131794131794132,13.5,483.0,483.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,,,47.0,47.0,51.0,51.0,51.0,51.0,51.0,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,,,0.7237061757996359,0.7237061757996359,4.520822202561379,5.211856051689227,643.5999999999999,22483.0,22495.0,-0.02797276958477879,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Äventyrets förskola,2025,,,0.015398003740417785,0.015398003740417785,0.08864357259924273,0.10219325591547504,12.619607843137253,440.84313725490193,441.078431372549,0.0,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Äventyrets förskola.xlsx,Sammanställning,food_waste
Bruksskolan,2025,2.0,0.012499999999999999,0.018981481481481485,,0.06867283950617284,0.10015432098765432,64.9,1620.0,1474.0,0.09905020352781557,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,3.0,0.008888888888888887,0.02037037037037037,,0.0475,0.0651851851851852,70.39999999999999,2700.0,2431.0,0.11065405183052235,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,4.0,0.004629629629629629,0.013240740740740742,,0.06685185185185186,0.07185185185185185,77.60000000000001,2700.0,2443.0,0.10519852640196481,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,5.0,0.0044444444444444444,0.010092592592592592,,0.056574074074074075,0.07111111111111111,76.8,2700.0,2396.0,0.12687813021702832,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,6.0,0.005277777777777778,0.015185185185185185,,0.050555555555555555,0.07101851851851851,76.7,2700.0,2130.0,0.267605633802817,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,7.0,0.0037962962962962963,0.012222222222222221,,0.05777777777777778,0.07379629629629629,79.7,2700.0,2369.0,0.13972140143520462,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,8.0,0.0042727272727272735,0.0215,,0.05277272727272727,0.07854545454545456,16.6,530.0,255.0,1.0784313725490198,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,9.0,0.0045370370370370365,0.01101851851851852,,0.05703703703703703,0.0725925925925926,78.4,2700.0,2423.0,0.11432108955839859,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,10.0,0.0034722222222222225,0.012268518518518519,,0.05648148148148148,0.07222222222222222,62.4,2160.0,1930.0,0.11917098445595853,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,11.0,0.0036111111111111114,0.014444444444444446,,0.05981481481481481,0.07787037037037037,84.1,2700.0,2448.0,0.10294117647058831,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,12.0,0.003981481481481482,0.013703703703703704,,0.06129629629629629,0.07898148148148147,85.3,2700.0,2395.0,0.12734864300626314,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,13.0,0.002314814814814815,0.006388888888888888,,0.03351851851851852,0.042222222222222223,45.60000000000001,2700.0,2429.0,0.11156854672704819,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,14.0,0.0033064516129032257,0.011630824372759857,,0.03915770609318996,0.05409498207885305,39.3,2284.0,2005.0,0.13915211970074814,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,15.0,0.0025925925925925925,0.009074074074074075,,0.04722222222222222,0.05888888888888888,63.599999999999994,2700.0,2504.0,0.07827476038338665,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,16.0,0.008568548387096774,0.012600806451612902,,0.03830645161290322,0.049899193548387094,9.9,496.0,306.0,0.6209150326797386,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,17.0,0.001851851851851852,0.01076388888888889,,0.05092592592592593,0.06354166666666666,54.9,2160.0,1941.0,0.1128284389489953,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,18.0,0.00646494708994709,0.017195767195767195,,0.043882275132275134,0.06754298941798942,31.499999999999996,1690.0,1538.0,0.0988296488946685,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,19.0,0.004907407407407407,0.00962962962962963,,0.04212962962962963,0.056666666666666664,61.2,2700.0,2458.0,0.09845402766476807,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,20.0,0.003240740740740741,0.00962962962962963,,0.0475,0.06037037037037037,65.2,2700.0,2333.0,0.15730818688384063,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,21.0,0.0028703703703703703,0.010092592592592592,,0.04518518518518518,0.05814814814814815,62.8,2700.0,2425.0,0.11340206185567014,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,22.0,0.008978174603174603,0.016021825396825395,,0.03956679894179894,0.06456679894179894,39.0,1690.0,1546.0,0.09314359637774894,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,23.0,0.0046875,0.009479166666666665,,0.053425925925925925,0.06759259259259259,44.800000000000004,1820.0,1671.0,0.08916816277678041,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,24.0,0.017592592592592594,0.032407407407407406,,0.045370370370370366,0.09537037037037037,10.3,270.0,198.0,0.36363636363636354,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,25.0,0.019375,0.016875,,0.046875,0.083125,13.3,400.0,229.0,0.7467248908296944,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,26.0,0.012,0.012,,0.022000000000000002,0.046,9.200000000000001,500.0,242.0,1.0661157024793386,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,27.0,0.004999999999999999,0.0155,,0.014000000000000002,0.0345,6.9,500.0,214.0,1.3364485981308412,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,28.0,0.006500000000000001,0.006,,0.0175,0.03,6.0,500.0,142.0,2.5211267605633805,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,29.0,0.0025,0.0205,,0.006,0.028999999999999998,5.800000000000001,500.0,111.0,3.5045045045045047,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,32.0,0.0055,0.010499999999999999,,0.011000000000000001,0.027000000000000003,5.4,500.0,283.0,0.7667844522968197,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,33.0,0.0036231884057971015,0.008664146187775678,,0.04505356017643353,0.05734089477000631,36.400000000000006,1587.0,1513.0,0.04890945142101777,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,34.0,0.0038752362948960306,0.013137996219281661,,0.05897920604914934,0.07599243856332702,80.4,2645.0,2484.0,0.06481481481481488,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,35.0,0.0027410207939508506,0.008790170132325142,,0.04470699432892249,0.05623818525519848,59.49999999999999,2645.0,2446.0,0.08135731807031887,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,36.0,0.0029300567107750472,0.00879017013232514,,0.053780718336483936,0.06550094517958413,69.3,2645.0,2471.0,0.0704168352893566,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,37.0,0.002835538752362949,0.007844990548204159,,0.053780718336483936,0.058884688090737235,62.300000000000004,2645.0,2437.0,0.08535084119819447,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,38.0,0.0030245746691871457,0.008412098298676748,,0.050661625708884696,0.062098298676748584,65.7,2645.0,2426.0,0.09027205276174777,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,39.0,0.0020478890989287964,0.007718966603654694,,0.048361688720856964,0.058128544423440454,36.9,1587.0,1468.0,0.08106267029972747,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,40.0,0.002362948960302458,0.008884688090737242,,0.043761814744801515,0.05500945179584121,58.2,2645.0,2480.0,0.06653225806451624,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,41.0,0.005198487712665407,0.009168241965973534,,0.03865784499054821,0.053024574669187155,56.1,2645.0,2036.0,0.2991159135559922,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,42.0,0.0046313799621928164,0.008317580340264651,,0.032230623818525525,0.04517958412098298,47.800000000000004,2645.0,2507.0,0.05504587155963292,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,43.0,0.004536862003780719,0.009924385633270322,,0.032136105860113416,0.04659735349716446,49.300000000000004,2645.0,2515.0,0.05168986083499005,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,44.0,0.010513956470399665,0.020376171065653197,,0.03364509609441364,0.06453522363046651,13.0,506.0,384.0,0.31770833333333326,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,45.0,0.0038752362948960306,0.009546313799621928,,0.049243856332703215,0.06266540642722118,66.30000000000001,2645.0,2473.0,0.0695511524464214,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,46.0,0.004064272211720227,0.01001890359168242,,0.0443289224952741,0.05841209829867675,61.8,2645.0,2404.0,0.10024958402662221,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,47.0,0.003544423440453686,0.008979206049149339,,0.042414933837429114,0.0,46.5,2645.0,1895.0,0.395778364116095,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,48.0,0.003497164461247637,0.007844990548204159,,0.050472589792060485,0.06181474480151228,65.4,2645.0,2444.0,0.08224222585924723,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,49.0,0.003780718336483932,0.008223062381852551,,0.0444234404536862,0.05642722117202269,59.7,2645.0,2400.0,0.1020833333333333,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,50.0,0.004158790170132326,0.013516068052930055,,0.030623818525519854,0.043667296786389406,46.2,2645.0,2425.0,0.09072164948453598,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
Bruksskolan,2025,51.0,0.003071833648393195,0.007206994328922495,,0.024456521739130432,0.03473534971644612,29.4,2116.0,1993.0,0.061716006021073744,/Users/kianagh/Downloads/DataPoC Konkret/Data/Matsvinn 2025/Bruksskolan.xlsx,Sammanställning,food_waste
